You deleted the condition.,Ha eliminado la condición.,module,Magento_CheckoutAgreements
Something went wrong  while deleting this condition.,"Algo falló  
al eliminar esta condición.",module,Magento_CheckoutAgreements
Edit Condition,Editar condición,module,Magento_CheckoutAgreements
New Condition,Nueva condición,module,Magento_CheckoutAgreements
You saved the condition.,Guardó el estado.,module,Magento_CheckoutAgreements
Something went wrong while saving this condition.,Algo falló al guardar esta condición.,module,Magento_CheckoutAgreements
Automatically,Automáticamente,module,Magento_CheckoutAgreements
Manually,Manualmente,module,Magento_CheckoutAgreements
Please agree to all the terms and conditions before placing the order.,"Por favor, acepta todos los términos y condiciones antes de realizar el pedido.",module,Magento_CheckoutAgreements
Unable to save checkout agreement %1,No se pudo guardar %1 acuerdo de retirada,module,Magento_CheckoutAgreements
Unable to remove checkout agreement %1,No se puede eliminar el acuerdo de retirada de %1,module,Magento_CheckoutAgreements
"Checkout agreement with specified ID ""%1"" not found.","Realizar pedido de acuerdo con el ID especificado ""%1"" no se ha encontrado.",module,Magento_CheckoutAgreements
Shopping Cart,Compras,module,Magento_Checkout
Invalid method: %1,Método no válido: %1,module,Magento_Checkout
City,Ciudad,module,Magento_Checkout
Country,Región,module,Magento_Checkout
State/Province,Comuna,module,Magento_Checkout
Zip/Postal Code,Zip/Código postal,module,Magento_Checkout
My Cart (1 item),Mi carrito (1 elementos),module,Magento_Checkout
My Cart (%1 items),Mi bolsa (%1 elementos),module,Magento_Checkout
My Cart,Mi bolsa,module,Magento_Checkout
For delivery questions.,Preguntas para la entrega.,module,Magento_Checkout
Customer is already registered,El cliente ya está registrada.,module,Magento_Checkout
Your session has expired,Su sesión ha caducado.,module,Magento_Checkout
A letter with further instructions will be sent to your email.,Una carta con más instrucciones será enviado a tu dirección de correo electrónico.,module,Magento_Checkout
You added %1 to your shopping cart.,Se agregó un %1 a su carrito de compra.,module,Magento_Checkout
We can't add this item to your shopping cart right now.,No podemos agregar este artículo a tu carrito de la compra ahora.,module,Magento_Checkout
Out of stock,Fuera de stock,module,Magento_Checkout
We can't find the quote item.,No podemos encontrar el elemento del presupuesto.,module,Magento_Checkout
We cannot configure the product.,No podemos configurar el producto.,module,Magento_Checkout
"You used coupon code ""%1"".","Se utiliza el código de cupón ""%1"".",module,Magento_Checkout
"The coupon code ""%1"" is not valid.","El código de cupón ""%1"" no es válido.",module,Magento_Checkout
You canceled the coupon code.,Usted canceló el código del cupón.,module,Magento_Checkout
We cannot apply the coupon code.,No podemos aplicar el código de cupón.,module,Magento_Checkout
We can't remove the item.,No podemos eliminar el elemento.,module,Magento_Checkout
%1 was updated in your shopping cart.,%1 se actualizó en tu bolsa de compra.,module,Magento_Checkout
We can't update the item right now.,No podemos actualizar el tema ahora.,module,Magento_Checkout
We can't update the shopping cart.,No podemos actualizar el carrito de compras.,module,Magento_Checkout
One-page checkout is turned off.,Retirada de una página está desactivada.,module,Magento_Checkout
Guest checkout is disabled.,Desprotección de invitado está deshabilitada.,module,Magento_Checkout
Checkout,Ir a pagar,module,Magento_Checkout
Page not found.,No se encontró la página.,module,Magento_Checkout
Please agree to all the terms and conditions before placing the order.,"Por favor, acepta todos los términos y condiciones antes de realizar el pedido.",module,Magento_Checkout
Something went wrong while processing your order. Please try again later.,"Algo ha ido mal durante el procesamiento de su pedido. Por favor, inténtelo de nuevo más tarde.",module,Magento_Checkout
%1 doesn't extend \Magento\Checkout\CustomerData\ItemInterface,%1 no extender \Magento\Checkout\CustomerData\ItemInterface,module,Magento_Checkout
We can't find the product.,No podemos encontrar el producto.,module,Magento_Checkout
The product does not exist.,El producto no existe.,module,Magento_Checkout
We don't have some of the products you want.,No tenemos alguno de los productos que deseas.,module,Magento_Checkout
We don't have as many of some products as you want.,No tenemos muchos de algunos productos como desee.,module,Magento_Checkout
Quantity was recalculated from %1 to %2,Se volvió a calcular la cantidad de %1 a %2.,module,Magento_Checkout
We adjusted product quantities to fit the required increments.,Hemos ajustado las cantidades de producto para colocar los incrementos necesarios.,module,Magento_Checkout
This quote item does not exist.,Este elemento del presupuesto no existe.,module,Magento_Checkout
Display number of items in cart,Mostrar el número de artículos en la bolsa,module,Magento_Checkout
Display item quantities,Cantidades del elemento de visualización,module,Magento_Checkout
Unable to place order. Please try again later.,"Incapaz de poner orden. Por favor, inténtelo de nuevo más tarde.",module,Magento_Checkout
Shipping address is not set,Dirección de envío no está configurado,module,Magento_Checkout
Unable to save shipping information. Please check input data.,"No se puede guardar la información de envío. Por favor, compruebe los datos de entrada.",module,Magento_Checkout
"Carrier with such method not found: %1, %2","Soporte con tal método no encontrado: %1, %2",module,Magento_Checkout
Shipping method is not applicable for empty cart,Método de envío no es aplicable para la bolsa vacía,module,Magento_Checkout
 item," 
Tema",module,Magento_Checkout
 items," 
Productos",module,Magento_Checkout
Totals calculation is not applicable to empty cart,Cálculo de totales no es aplicable a la bolsa vacía,module,Magento_Checkout
Invalid data,Datos no válidos,module,Magento_Checkout
The customer address is not valid.,La dirección del cliente no es válido.,module,Magento_Checkout
Invalid shipping method,Método de envío no válido,module,Magento_Checkout
There are more than one shipping addresses.,Hay más de una dirección de envío.,module,Magento_Checkout
"Sorry, guest checkout is not available.","Lo sentimos, los huéspedes realizar pedido no está disponible.",module,Magento_Checkout
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","Debes confirmar tu cuenta. Compruebe su correo electrónico con el vínculo de confirmación o <a href=""%1"">Haga clic aquí</a> para obtener un nuevo vínculo.",module,Magento_Checkout
Load customer quote error,Error de cotización para el cliente carga,module,Magento_Checkout
Error message!,Mensaje de error!,module,Magento_Checkout
Error!,¡Error!,module,Magento_Checkout
DB exception,DB excepción,module,Magento_Checkout
Wrong minimum amount.,Cantidad mínima equivocado.,module,Magento_Checkout
Message,Mensaje,module,Magento_Checkout
"<a href=""%1"" onclick=""this.target='_blank'"" class=""print"">Print receipt</a>","<a href=""%1"" onclick=""this.target='_blank'"" class=""Imprimir"">Imprimir recibo</a>",module,Magento_Checkout
Apply Discount Code,Aplicar código de descuento,module,Magento_Checkout
Enter discount code,Introducir el código de descuento,module,Magento_Checkout
Apply Discount,Aplicar descuento,module,Magento_Checkout
Cancel Coupon,Cancelar el cupón,module,Magento_Checkout
Shopping Cart Items,Compras productos,module,Magento_Checkout
Item,Producto,module,Magento_Checkout
Price,Precio,module,Magento_Checkout
Qty,Cant.,module,Magento_Checkout
Subtotal,Subtotal,module,Magento_Checkout
Continue Shopping,Continuar con la compra,module,Magento_Checkout
Clear Shopping Cart,Claro Compras,module,Magento_Checkout
Update Shopping Cart,Actualizar carrito de la compra,module,Magento_Checkout
"Update Shopping Cart","Actualizar carrito de la compra",theme,frontend/Smartwave/porto_child
Update Cart,Actualizar bolsa,module,Magento_Checkout
See price before order confirmation.,Ver precio antes de confirmar su pedido.,module,Magento_Checkout
What's this?,¿Qué es esto?,module,Magento_Checkout
Edit item parameters,Editar parámetros de elemento,module,Magento_Checkout
Edit,Editar,module,Magento_Checkout
Remove item,Quitar elemento,module,Magento_Checkout
You have no items in your shopping cart.,No tienes artículos en tu bolsa de compra.,module,Magento_Checkout
"Click <a href=""%1"">here</a> to continue shopping.","Haga clic en <a href=""%1"">aquí</a> para continuar con la compra.",module,Magento_Checkout
Estimate Tax,Cálculo de impuestos,module,Magento_Checkout
Estimate Shipping and Tax,Estimar envío e impuestos,module,Magento_Checkout
Excl. Tax,Excl. Impuesto,module,Magento_Checkout
Loading...,Cargando...,module,Magento_Checkout
Order #,Nº de pedido,module,Magento_Checkout
Proceed to Checkout,Realizar pedido,module,Magento_Checkout
Product Name,El nombre del producto,module,Magento_Checkout
Incl. Tax,Incl. Impuesto,module,Magento_Checkout
Your order number is: %1.,Su número de pedido es: %1.,module,Magento_Checkout
Your order # is: <span>%1</span>.,Su nº de pedido es: <span>%1</span>.,module,Magento_Checkout
We'll email you an order confirmation with details and tracking info.,Te enviaremos por correo electrónico una confirmación de pedido con los detalles y la información de rastreo.,module,Magento_Checkout
Static Blocks,Los bloques estáticos,module,Magento_Cms
Add New Block,Agregar nuevo bloque,module,Magento_Cms
Back,Volver,module,Magento_Cms
Delete Block,Eliminar el bloque,module,Magento_Cms
Are you sure you want to do this?,¿Está seguro de que desea hacerlo?,module,Magento_Cms
Reset,Restablecer,module,Magento_Cms
Save and Continue Edit,Guardar y continuar Editar,module,Magento_Cms
Save Block,Guardar bloque,module,Magento_Cms
ID,ID,module,Magento_Cms
Title,Título,module,Magento_Cms
Identifier,Identificador,module,Magento_Cms
Status,El estado,module,Magento_Cms
Disabled,Desactivado,module,Magento_Cms
Enabled,Activado,module,Magento_Cms
Manage Pages,Administrar páginas,module,Magento_Cms
Add New Page,Agregar nueva página,module,Magento_Cms
Delete Page,Borrar página.,module,Magento_Cms
Save Page,Guardar página,module,Magento_Cms
URL Key,Clave de URL,module,Magento_Cms
Layout,Diseño,module,Magento_Cms
Store View,Ver tienda,module,Magento_Cms
Created,Creado,module,Magento_Cms
Modified,Modificado,module,Magento_Cms
Action,Acción,module,Magento_Cms
Preview,Vista previa,module,Magento_Cms
Media Storage,Almacenamiento de medios,module,Magento_Cms
Create Folder...,Crear una carpeta...,module,Magento_Cms
Delete Folder,Eliminar carpeta,module,Magento_Cms
Delete File,Eliminar el archivo,module,Magento_Cms
Insert File,Insertar archivo,module,Magento_Cms
New Folder Name:,El nombre de la carpeta nueva:,module,Magento_Cms
Are you sure you want to delete this folder?,¿Está seguro de que desea eliminar esta carpeta?,module,Magento_Cms
Are you sure you want to delete this file?,¿Está seguro que desea eliminar este archivo?,module,Magento_Cms
Images (%1),Imágenes (%1),module,Magento_Cms
Storage Root,Raíz de almacenamiento,module,Magento_Cms
Home,Home,module,Magento_Cms
Go to Home Page,Ir a la página de inicio,module,Magento_Cms
CMS,CMS,module,Magento_Cms
You deleted the block.,Has eliminado el bloque.,module,Magento_Cms
We can't find a block to delete.,No podemos encontrar un bloque para eliminar.,module,Magento_Cms
This block no longer exists.,Este bloque ya no existe.,module,Magento_Cms
Edit Block,Editar el bloque,module,Magento_Cms
New Block,Nuevo bloque,module,Magento_Cms
Blocks,Bloques,module,Magento_Cms
Please correct the data sent.,"Por favor, corrija los datos enviados.",module,Magento_Cms
A total of %1 record(s) have been deleted.,Un total de %1 registro(s) se han eliminado.,module,Magento_Cms
You saved the block.,Guardó el bloque.,module,Magento_Cms
Something went wrong while saving the block.,Algo falló al guardar el bloque.,module,Magento_Cms
The page has been deleted.,La página ha sido eliminado.,module,Magento_Cms
We can't find a page to delete.,No podemos encontrar la página que desea eliminar.,module,Magento_Cms
This page no longer exists.,Esta página ya no existe.,module,Magento_Cms
Edit Page,Editar página,module,Magento_Cms
New Page,Nueva página,module,Magento_Cms
Pages,Páginas,module,Magento_Cms
Something went wrong while saving the page.,Algo falló al guardar la página.,module,Magento_Cms
A total of %1 record(s) have been disabled.,Un total de %1 registro(s) se han deshabilitado.,module,Magento_Cms
A total of %1 record(s) have been enabled.,Un total de %1 registro(s) se han habilitado.,module,Magento_Cms
Page Title,Título de la página,module,Magento_Cms
"To apply changes you should fill in hidden required ""%1"" field","Para aplicar los cambios debe rellenar ocultos necesarios ""%1""",module,Magento_Cms
You saved the page.,Guardar la página.,module,Magento_Cms
The directory %1 is not writable by server.,El directorio %1 no es escribible por el servidor.,module,Magento_Cms
Make sure that static block content does not reference the block itself.,Asegúrese de que el contenido del bloque estático no hace referencia el bloque en sí.,module,Magento_Cms
"CMS Block with id ""%1"" does not exist.","CMS Bloque con ID ""%1"" no existe.",module,Magento_Cms
Enabled by Default,Activado por defecto,module,Magento_Cms
Disabled by Default,Deshabilitado por defecto,module,Magento_Cms
Disabled Completely,Completamente desactivado,module,Magento_Cms
"This identifier is reserved for ""CMS No Route Page"" in configuration.","Este identificador es reservado para ""CMS ninguna ruta"" página en la configuración.",module,Magento_Cms
"This identifier is reserved for ""CMS Home Page"" in configuration.","Este identificador es reservado para ""CMS"" en la configuración de página de inicio.",module,Magento_Cms
"This identifier is reserved for ""CMS No Cookies Page"" in configuration.","Este identificador es reservado para ""CMS ninguna página Cookies"" en la configuración.",module,Magento_Cms
Could not save the page: %1,No se pudo guardar la página: %1,module,Magento_Cms
"CMS Page with id ""%1"" does not exist.","Página CMS con ID ""%1"" no existe.",module,Magento_Cms
Could not delete the page: %1,No se pudo eliminar la página: %1,module,Magento_Cms
A block identifier with the same properties already exists in the selected store.,Un identificador de bloque con las mismas propiedades ya existe en el almacén seleccionado.,module,Magento_Cms
The page URL key contains capital letters or disallowed symbols.,La dirección URL de la página clave contiene letras mayúsculas o símbolos no permitidos.,module,Magento_Cms
The page URL key cannot be made of only numbers.,La dirección URL de la página clave no puede ser realizado únicamente por números.,module,Magento_Cms
"Please rename the folder using only letters, numbers, underscores and dashes.","Por favor, cambie el nombre de la carpeta usando sólo letras, números, caracteres de subrayado y guiones.",module,Magento_Cms
We found a directory with the same name. Please try another folder name.,Hemos encontrado un directorio con el mismo nombre. Inténtelo con otro nombre de carpeta.,module,Magento_Cms
We cannot create a new directory.,No podemos crear un nuevo directorio.,module,Magento_Cms
We cannot delete directory %1.,No podemos eliminar el directorio %1.,module,Magento_Cms
We can't upload the file right now.,No podemos cargar el archivo ahora.,module,Magento_Cms
We can't delete root directory %1 right now.,No podemos eliminar el directorio raíz %1 ahora.,module,Magento_Cms
Directory %1 is not under storage root path.,El directorio %1 no está en la ruta raíz de almacenamiento.,module,Magento_Cms
Privacy and Cookie Policy,Política de privacidad y cookies,module,Magento_Cms
LocalizedException,LocalizedException,module,Magento_Cms
RuntimeException,RuntimeException,module,Magento_Cms
Exception,Excepción,module,Magento_Cms
Could not create a directory.,No se pudo crear un directorio.,module,Magento_Cms
All Store Views,Todas las vistas de tienda,module,Magento_Cms
Edit,Editar,module,Magento_Cms
Delete,Eliminar,module,Magento_Cms
Delete ${ $.$data.title },Eliminar ${ $.$data.title },module,Magento_Cms
Are you sure you wan't to delete a ${ $.$data.title } record?,¿Seguro que quieres eliminar un ${ $.$data.title } registro?,module,Magento_Cms
"Delete ""${ $.$data.title }""","Eliminar ""${ $.$data.title }""",module,Magento_Cms
"Are you sure you wan't to delete a ""${ $.$data.title }"" record?","¿Seguro que quieres eliminar un ${ $.$data.title }"" registro?",module,Magento_Cms
View,Ver,module,Magento_Cms
px.,Px.,module,Magento_Cms
No files found,No se han encontrado archivos,module,Magento_Cms
Browse Files...,Explorar los archivos...,module,Magento_Cms
Collapse All,Contraer todo,module,Magento_Cms
Expand All,Expandir todo,module,Magento_Cms
Default Config,Default Config,module,Magento_Config
Save Config,Guardar config.,module,Magento_Config
[GLOBAL],[GLOBAL],module,Magento_Config
[WEBSITE],[Sitio web],module,Magento_Config
[STORE VIEW],[STORE VIEW],module,Magento_Config
Use system value,Utilice el sistema de valor,module,Magento_Config
Use Default,Use Default,module,Magento_Config
Use Website,Uso de la página Web,module,Magento_Config
Add,Agregar,module,Magento_Config
Delete File,Eliminar el archivo,module,Magento_Config
Search String,Cadena de búsqueda,module,Magento_Config
Design Theme,Tema de diseño,module,Magento_Config
Add \Exception,Agregar \Excepción,module,Magento_Config
-- No Theme --,-- Ningún tema --,module,Magento_Config
Enable,Habilitar,module,Magento_Config
Disable,Desactivar,module,Magento_Config
Configuration,Configuración,module,Magento_Config
System,Sistema,module,Magento_Config
You saved the configuration.,Se guardó la configuración.,module,Magento_Config
Something went wrong while saving this configuration:,Algo falló al guardar esta configuración:,module,Magento_Config
Page not found.,No se encontró la página.,module,Magento_Config
Please specify the admin custom URL.,"Por favor, especifique la dirección URL personalizada admin.",module,Magento_Config
Invalid %1. %2,%1 no válido. %2,module,Magento_Config
Value must be a URL or one of placeholders: %1,El valor debe ser una URL o uno de los marcadores de posición: %1,module,Magento_Config
"Specify a URL or path that starts with placeholder(s): %1, and ends with ""/"".","Especificar una dirección URL o una ruta que comienza con marcador(s): %1 y termina con ""/"".",module,Magento_Config
%1 An empty value is allowed as well.,%1 Un valor vacío está permitido.,module,Magento_Config
Specify a fully qualified URL.,Especificar una dirección URL completa.,module,Magento_Config
"Selected allowed currency ""%1"" is not available in installed currencies.","Moneda permitidos seleccionados ""%1"" no está disponible en monedas instalado.",module,Magento_Config
"Default display currency ""%1"" is not available in allowed currencies.","Moneda de visualización predeterminado ""%1"" no está disponible en monedas permitidas.",module,Magento_Config
"Sorry, we haven't installed the base currency you selected.","Lo sentimos, no hemos instalado la base de la divisa seleccionada.",module,Magento_Config
We can't save the Cron expression.,No podemos guardar la expresión de cron.,module,Magento_Config
"Sorry, we haven't installed the default display currency you selected.","Lo sentimos, no hemos instalado la pantalla predeterminada moneda seleccionada.",module,Magento_Config
"Sorry, the default display currency you selected is not available in allowed currencies.","Lo sentimos, la moneda de visualización predeterminado seleccionado no está disponible en monedas permitidas.",module,Magento_Config
"Please correct the email address: ""%1"".","Por favor, corrija la dirección de correo electrónico: ""%1"".",module,Magento_Config
"The sender name ""%1"" is not valid. Please use only visible characters and spaces.","El nombre del remitente ""%1"" no es válido. Por favor, utilice sólo caracteres visibles y espacios.",module,Magento_Config
Maximum sender name length is 255. Please correct your settings.,"Remitente Nombre longitud máxima es de 255. Por favor, corrija los ajustes.",module,Magento_Config
1%,1%,module,Magento_Config
The file you're uploading exceeds the server size limit of %1 kilobytes.,El archivo que va a cargar supera el límite de tamaño del servidor de %1 kilobytes.,module,Magento_Config
The base directory to upload file is not specified.,El directorio base para cargar el archivo no está especificado.,module,Magento_Config
The specified image adapter cannot be used because of: %1,El adaptador de imagen especificado no puede utilizarse debido a: %1,module,Magento_Config
Default scope,El ámbito predeterminado,module,Magento_Config
Base currency,La divisa base,module,Magento_Config
Display default currency,Mostrar moneda predeterminada,module,Magento_Config
website(%1) scope,Sitio web(%1) alcance,module,Magento_Config
store(%1) scope,Almacenar(%1) alcance,module,Magento_Config
"Currency ""%1"" is used as %2 in %3.","Divisa ""%1"" se utiliza como %2 a %3.",module,Magento_Config
Please correct the timezone.,Corrija la zona horaria.,module,Magento_Config
"The file ""%1"" does not exist","El archivo ""%1"" no existe.",module,Magento_Config
Always (during development),Siempre (durante el desarrollo),module,Magento_Config
Only Once (version upgrade),Sólo una vez (actualización de versión),module,Magento_Config
Never (production),Nunca (producción),module,Magento_Config
Bcc,Bcc,module,Magento_Config
Separate Email,Correo electrónico por separado.,module,Magento_Config
%1 (Default),%1 (valor predeterminado).,module,Magento_Config
title,Título,module,Magento_Config
No,No hay,module,Magento_Config
Optional,Opcional,module,Magento_Config
Required,Requerido,module,Magento_Config
Website,Sitio web,module,Magento_Config
Store,Almacenar,module,Magento_Config
Store View,Ver tienda,module,Magento_Config
HTTP (unsecure),No seguras (HTTP),module,Magento_Config
HTTPS (SSL),HTTPS (SSL),module,Magento_Config
Yes (302 Found),Sí (302),module,Magento_Config
Yes (301 Moved Permanently),Sí (301 Movido Permanentemente),module,Magento_Config
Yes,Sí,module,Magento_Config
Specified,Especificados,module,Magento_Config
Config form fieldset clone model required to be able to clone fields,Formulario de configuración de modelo de clones fieldset requerida para poder clonar campos,module,Magento_Config
Invalid XML in file %1:\n%2,XML no válido en el archivo %1:\n%2,module,Magento_Config
.,.,module,Magento_Config
some_label,Algunos_label,module,Magento_Config
some_comment,Algunos_comment,module,Magento_Config
some prefix,Algunos prefijo,module,Magento_Config
element label,Etiqueta de elemento,module,Magento_Config
element hint,Sugerencia de elemento,module,Magento_Config
element comment,Comentario de elemento,module,Magento_Config
element tooltip,Elemento Descripción,module,Magento_Config
test,Prueba,module,Magento_Config
test2,Prueba2,module,Magento_Config
Add after,Agregar después,module,Magento_Config
Delete,Eliminar,module,Magento_Config
Current Configuration Scope:,Alcance de la configuración actual:,module,Magento_Config
Stores,Tiendas,module,Magento_Config
"Add configurable attributes to the current Attribute Set (""%1"")","Agregar atributos configurables para el atributo actual (""%1"")",module,Magento_ConfigurableProduct
Add configurable attributes to the new Attribute Set based on current,Agregar atributos configurables para el nuevo atributo establecido sobre la base de la actual,module,Magento_ConfigurableProduct
New attribute set name,Nuevo atributo set name,module,Magento_ConfigurableProduct
Add configurable attributes to the existing Attribute Set,Agregar atributos configurables para el conjunto de atributo existente,module,Magento_ConfigurableProduct
Choose existing Attribute Set,Elija Conjunto de atributo existente,module,Magento_ConfigurableProduct
Save,Guardar,module,Magento_ConfigurableProduct
Save & New,Guardar y nuevo,module,Magento_ConfigurableProduct
Save & Duplicate,Guardar y duplicar,module,Magento_ConfigurableProduct
Save & Close,Guardar y cerrar,module,Magento_ConfigurableProduct
Configurations,Configuraciones,module,Magento_ConfigurableProduct
Attribute Values,Valores de atributo.,module,Magento_ConfigurableProduct
Bulk Images &amp; Price,Imágenes a granel &Amp; Precio,module,Magento_ConfigurableProduct
Create New Attribute,Crear atributo nuevo,module,Magento_ConfigurableProduct
Select Attributes,Seleccionar atributos,module,Magento_ConfigurableProduct
Summary,Resumen,module,Magento_ConfigurableProduct
Choose an Option...,Elija una opción...,module,Magento_ConfigurableProduct
This attribute is used in configurable products.,Este atributo se usa en productos configurables.,module,Magento_ConfigurableProduct
Product has been already attached,Producto ha sido ya conectado,module,Magento_ConfigurableProduct
Product with specified sku: %1 is not a configurable product,Producto con sku especificado: %1 no es un producto configurable,module,Magento_ConfigurableProduct
Requested option doesn't exist,Opción solicitada no existe,module,Magento_ConfigurableProduct
Requested option doesn't exist: %1,Opción solicitada no existe: %1,module,Magento_ConfigurableProduct
Cannot delete variations from product: %1,No puede eliminar las variaciones del producto: %1,module,Magento_ConfigurableProduct
Cannot delete option with id: %1,No se puede eliminar la opción con id: %1,module,Magento_ConfigurableProduct
"Option with id ""%1"" not found","Opción con ID ""%1"" no se ha encontrado",module,Magento_ConfigurableProduct
Something went wrong while saving option.,Algo falló durante la opción de guardar.,module,Magento_ConfigurableProduct
Only implemented for configurable product: %1,Implementa sólo para productos configurables: %1,module,Magento_ConfigurableProduct
Option attribute ID is not specified.,Opción atributo ID no está especificado.,module,Magento_ConfigurableProduct
Option label is not specified.,Etiqueta de opción no está especificado.,module,Magento_ConfigurableProduct
Option values are not specified.,Los valores de las opciones no están especificados.,module,Magento_ConfigurableProduct
Value index is not specified for an option.,Índice de valor no está especificado para una opción.,module,Magento_ConfigurableProduct
"Product with id ""%1"" does not contain required attribute ""%2"".","Producto con el id ""%1"" no contiene el atributo requerido ""%2"".",module,Magento_ConfigurableProduct
"Products ""%1"" and ""%2"" have the same set of attribute values.","Productos ""%1"" y ""%2"" tienen el mismo conjunto de valores de atributo.",module,Magento_ConfigurableProduct
You can't add the item to shopping cart.,No se puede agregar el elemento a la bolsa de la compra.,module,Magento_ConfigurableProduct
You need to choose options for your item.,Por favor selecciona opciones para continuar con la compra.,module,Magento_ConfigurableProduct
Some product variations fields are not valid.,Algunas variaciones del producto campos no son válidos.,module,Magento_ConfigurableProduct
Configuration must have specified attributes,Configuración debe tener atributos especificados,module,Magento_ConfigurableProduct
"Configurable product ""%1"" does not have sub-products","Producto configurable ""%1"" no tiene sub-productos",module,Magento_ConfigurableProduct
Type %1 is not an instance of %2,Escriba %1 no es una instancia de %2,module,Magento_ConfigurableProduct
Choose Affected Attribute Set,Elija Conjunto de atributos afectados,module,Magento_ConfigurableProduct
Add configurable attributes to the current Attribute Set,Agregar atributos configurables para el conjunto de atributo actual,module,Magento_ConfigurableProduct
Confirm,Confirmar,module,Magento_ConfigurableProduct
New Attribute Set Name,Nuevo atributo set name,module,Magento_ConfigurableProduct
Select Associated Product,Seleccionar producto asociado,module,Magento_ConfigurableProduct
Done,Hecho,module,Magento_ConfigurableProduct
Choose a new product to delete and replace the current product configuration.,Elija un nuevo producto para eliminar y sustituir la configuración actual del producto.,module,Magento_ConfigurableProduct
"For better results, add attributes and attribute values to your products.","Para obtener mejores resultados, agregar atributos y valores de atributos a sus productos.",module,Magento_ConfigurableProduct
Configurable products allow customers to choose options (Ex: shirt color). You need to create a simple product for each configuration (Ex: a product for each color).,Productos configurables permiten a los clientes elegir opciones (Ex: camisa color). Necesita crear un producto sencillo para cada configuración (ej: un producto para cada color).,module,Magento_ConfigurableProduct
"Configurations cannot be created for a standard product with downloadable files. To create configurations, first remove all downloadable files.","No se puede crear configuraciones para un producto estándar con archivos descargables. Para crear configuraciones, quite primero todos los archivos descargables.",module,Magento_ConfigurableProduct
Add Products Manually,Agregar productos manualmente,module,Magento_ConfigurableProduct
Create Configurations,Crear configuraciones,module,Magento_ConfigurableProduct
Current Variations,Las variaciones actuales,module,Magento_ConfigurableProduct
Image,Imagen,module,Magento_ConfigurableProduct
Name,Nombre,module,Magento_ConfigurableProduct
SKU,SKU,module,Magento_ConfigurableProduct
Price,Precio,module,Magento_ConfigurableProduct
Quantity,Cantidad,module,Magento_ConfigurableProduct
Weight,Peso,module,Magento_ConfigurableProduct
Status,El estado,module,Magento_ConfigurableProduct
Attributes,Atributos,module,Magento_ConfigurableProduct
Actions,Acciones,module,Magento_ConfigurableProduct
"Custom options with price type ""percent"" is not available for configurable product.","Opciones personalizadas con tipo de precio ""Porcentaje"" no está disponible para el producto configurable.",module,Magento_ConfigurableProduct
This group contains attributes used in configurable products. Please move these attributes to another group and try again.,"Este grupo contiene atributos utilizados en productos configurables. Por favor, mueva estos atributos a otro grupo y vuelva a intentarlo.",module,Magento_ConfigurableProduct
This attribute is used in configurable products. You cannot remove it from the attribute set.,Este atributo se usa en productos configurables. No se lo puede quitar del conjunto de atributos.,module,Magento_ConfigurableProduct
Associated Products,Productos asociados,module,Magento_ConfigurableProduct
Step 2: Attribute Values,Paso 2: Valores de atributo.,module,Magento_ConfigurableProduct
Select values from each attribute to include in this product. Each unique combination of values creates a unigue product SKU.,Seleccione los valores de cada atributo para incluir en este producto. Cada combinación única de valores crea una única SKU del producto.,module,Magento_ConfigurableProduct
Sort Variations,Ordenar las variaciones,module,Magento_ConfigurableProduct
Options,Opciones,module,Magento_ConfigurableProduct
Select All,Seleccionar todo,module,Magento_ConfigurableProduct
Deselect All,Deseleccionar todo,module,Magento_ConfigurableProduct
Remove Attribute,Quitar el atributo,module,Magento_ConfigurableProduct
Save Option,Opción de guardar,module,Magento_ConfigurableProduct
Remove Option,La opción Eliminar,module,Magento_ConfigurableProduct
Create New Value,Crear un nuevo valor,module,Magento_ConfigurableProduct
"Step 3: Bulk Images, Price and Quantity","Paso 3: Imágenes a granel, el precio y la cantidad",module,Magento_ConfigurableProduct
Based on your selections %1 new products will be created. Use this step to customize images and price for your new products.,Sobre la base de sus selecciones %1 nuevos productos será creado. Utilice este paso para personalizar imágenes y precio para sus nuevos productos.,module,Magento_ConfigurableProduct
Images,Imágenes,module,Magento_ConfigurableProduct
Apply single set of images to all SKUs,Aplicar un único conjunto de imágenes para todos los SKU,module,Magento_ConfigurableProduct
Apply unique images by attribute to each SKU,Aplicar imágenes únicas por atribuir a cada SKU,module,Magento_ConfigurableProduct
Skip image uploading at this time,Vaya carga de la imagen en este momento,module,Magento_ConfigurableProduct
Browse Files...,Explorar los archivos...,module,Magento_ConfigurableProduct
Browse to find or drag image here,Busque o arrastre la imagen aquí,module,Magento_ConfigurableProduct
Remove image,Quitar imagen,module,Magento_ConfigurableProduct
Hidden,Oculto,module,Magento_ConfigurableProduct
Alt Text,Texto alt,module,Magento_ConfigurableProduct
Role,Papel,module,Magento_ConfigurableProduct
Image Size,El tamaño de la imagen,module,Magento_ConfigurableProduct
{size},{size},module,Magento_ConfigurableProduct
Image Resolution,Resolución de imagen,module,Magento_ConfigurableProduct
{width}^{height} px,{width}^{height} px,module,Magento_ConfigurableProduct
Hide from Product Page,Ocultar en la página del producto,module,Magento_ConfigurableProduct
Select attribute,Seleccione el atributo,module,Magento_ConfigurableProduct
Select,Seleccione,module,Magento_ConfigurableProduct
